"symbol","ensembl_ID","User_ID","baseMean","ANTHO_LESS_&_0_CGY-WT_&_0_CGY_log2FC","ANTHO_LESS_&_0_CGY-WT_&_0_CGY_adjPval","ANTHO_LESS_&_40_CGY-ANTHO_LESS_&_0_CGY_log2FC","ANTHO_LESS_&_40_CGY-ANTHO_LESS_&_0_CGY_adjPval","ANTHO_LESS_&_40_CGY-WT_&_40_CGY_log2FC","ANTHO_LESS_&_40_CGY-WT_&_40_CGY_adjPval","WT_&_40_CGY-WT_&_0_CGY_log2FC","WT_&_40_CGY-WT_&_0_CGY_adjPval","Processed data:","search_label","AL0D_1_GLbulkRNAseq_sub","AL0D_2_GLbulkRNAseq_sub","AL0D_3_GLbulkRNAseq_sub","AL0D_4_GLbulkRNAseq_sub","AL0D_5_GLbulkRNAseq_sub","AL0R_1_GLbulkRNAseq_sub","AL0R_2_GLbulkRNAseq_sub","AL0R_3_GLbulkRNAseq_sub","AL0R_4_GLbulkRNAseq_sub","AL0R_5_GLbulkRNAseq_sub","AL40D_1_GLbulkRNAseq_sub","AL40D_2_GLbulkRNAseq_sub","AL40D_3_GLbulkRNAseq_sub","AL40D_4_GLbulkRNAseq_sub","AL40D_5_GLbulkRNAseq_sub","AL40R_1_GLbulkRNAseq_sub","AL40R_2_GLbulkRNAseq_sub","AL40R_3_GLbulkRNAseq_sub","AL40R_4_GLbulkRNAseq_sub","W0D_1_GLbulkRNAseq_sub","W0D_2_GLbulkRNAseq_sub","W0D_3_GLbulkRNAseq_sub","W0D_4_GLbulkRNAseq_sub","W0D_5_GLbulkRNAseq_sub","W0R_1_GLbulkRNAseq_sub","W0R_2_GLbulkRNAseq_sub","W0R_3_GLbulkRNAseq_sub","W0R_4_GLbulkRNAseq_sub","W0R_5_GLbulkRNAseq_sub","W40D_1_GLbulkRNAseq_sub","W40D_2_GLbulkRNAseq_sub","W40D_3_GLbulkRNAseq_sub","W40D_4_GLbulkRNAseq_sub","W40D_5_GLbulkRNAseq_sub","W40R_1_GLbulkRNAseq_sub","W40R_2_GLbulkRNAseq_sub","W40R_3_GLbulkRNAseq_sub","W40R_4_GLbulkRNAseq_sub","W40R_5_GLbulkRNAseq_sub"
"BrabHLH144","BRA024474","BRA024474",1.02200637261906,0.507719284641861,1,-0.660875477993696,1,-0.0261760581036466,1,-0.126980135248189,1,"","BrabHLH144 | BRA024474",3.18483062315613,2,2.39226592748557,2,2,2.47414055252532,2.64986175960598,2.33184802085525,2,2,2.64038631919813,2,2.268674801757,2.42223919881747,2.31072830048592,2,2,2.35173054817644,2,2.37514428769506,2,2,2,2,2.5505562807565,2.91472171780494,2.39716704267423,2,2,2,2.14560102305929,4.041430370508,2,2,2,2.2421478403884,2.23009152120213,2,2
"BRA030724","BRA030724","BRA030724",0.636577270392839,-0.713195925671247,1,0.243785588960785,1,0.177381450349303,1,-0.646791787059765,1,"","BRA030724",2.39872441292614,2.35068738620995,2.20942413879621,2,2,2,2,2.33184802085525,2.21452540109367,2,2,2.3008550009418,2.49508261879087,2,2,2.33838665735024,2,2,2.59012915651209,2.67259598664717,2.58700276061736,2.31215625618113,2,2.3432676813035,2,2.66915100645739,2,2.23287030909102,2,2,2.51072456414322,2,2.57822077268705,2,2.20772280835506,2.2421478403884,2,2,2
"BRA036482","BRA036482","BRA036482",1.0837537214766,0.514367057190248,1,-0.825041011694508,1,-0.0972608466196784,1,-0.213413107884582,1,"","BRA036482",2.39872441292614,2.86829494598834,2.55451982565249,2.45721933891263,2,2.83040211675859,2,2,2.71482891994947,2,2.24640666773606,2.3008550009418,2,3.01436762785201,2,2.33838665735024,2.5354028709929,2,2,2.1997315503778,2.80997758378529,2.78633361524463,2,2,2.30138298211183,2,2.39716704267423,2,2.52322814682054,2,2.39897873791947,2.69893580653444,2.13566799281609,2,2,2.63064458696434,2.60286356774079,2.25080663278762,2.13720890927277
"BRA037502","BRA037502","BRA037502",1.04866423193079,-0.00939201809237642,1,-0.407565760351843,1,-0.370803167791739,1,-0.0461546106524804,1,"","BRA037502",2.71077537549825,2.35068738620995,2.39226592748557,2,2,2.83040211675859,2,2.33184802085525,2.40124193290967,2,2.24640666773606,2,2,2,2.31072830048592,2.61229004254544,2.5354028709929,2.35173054817644,2.32503030820288,2.37514428769506,2,2,2.2953853550587,2.3432676813035,2,2.37302837064969,3.18121552625199,2.60929357153895,2,2,2.61443373341392,2.69893580653444,2.37384763055762,2.42125967073301,2.20772280835506,2.44943395595216,2.60286356774079,2,2
"BRA038619","BRA038619","BRA038619",0.621545062575811,-0.538507311844605,1,-0.0848082407587638,1,-1.43359712968243,0.990727293719083,0.810281577079059,1,"","BRA038619",2,2,2,2,2,2,2.36121691091239,2,2.56653894052795,2,2,2,2,2,2.31072830048592,2.33838665735024,2,2,2.32503030820288,2.1997315503778,2,2,2,2,2.76296573634964,2,2.39716704267423,2.60929357153895,2,2,2.39897873791947,2,2.13566799281609,2.74690822806659,2.69550882191587,2.2421478403884,2.23009152120213,2.46440103995643,2.48450069329175
"BRA031202","BRA031202","BRA031202",0.920988707973027,0.516664138160065,1,-1.43499655939983,1,-0.624879197687115,1,-0.293453223552651,1,"","BRA031202",2,2.86829494598834,2.39226592748557,2,2.62963414114075,2,2.36121691091239,2.33184802085525,2.40124193290967,2.79388054295957,2,2,2,2,2.56624758031143,2,2.5354028709929,2,2.32503030820288,2.37514428769506,2,2,2,2,2.76296573634964,3.30762805847726,2,2.23287030909102,2,2.23931426407617,2,2,2.25966747983329,2,2.55049844799404,2.44943395595216,2.23009152120213,2.25080663278762,2.37776363822299
"BRA001746","BRA001746","BRA001746",0.596234594637661,-1.31955411345285,1,1.95434680237077,1,1.07515284899413,1,-0.440360160076208,1,"","BRA001746",2,2,2,2,2,2,2,2,2.21452540109367,2,2.24640666773606,2,2.268674801757,2,2.31072830048592,2,3.48408001285331,2.35173054817644,2,2,2.32315259703278,2,2.2953853550587,2.3432676813035,2.76296573634964,2.37302837064969,2,2,2,2,2,2,2.13566799281609,2.42125967073301,2,2,2.23009152120213,2,2.67685623242982
"BRA003363","BRA003363","BRA003363",0.864461494735077,0.624891149353267,1,-0.618671019822648,1,-0.156811397442305,1,0.163031526972924,1,"","BRA003363",2,2,2.55451982565249,2,3.24362733183618,2,2,2.33184802085525,2.56653894052795,2,2.24640666773606,2,2.268674801757,2,2.56624758031143,2,2,2,2.81399437305228,2,2.32315259703278,2,2.2953853550587,2.3432676813035,2,2,2.70826563694246,2.23287030909102,2.52322814682054,2.62414240864072,2.27784527530283,2,2.25966747983329,2.74690822806659,2.20772280835506,2,2.42848407998787,2,2.13720890927277
"BRA003726","BRA003726","BRA003726",0.840789328808536,1.3309562400393,1,0.365803871176354,1,0.477506122468921,1,1.21925398874674,1,"","BRA003726",2,2,2,2.80387695770702,2,2.83040211675859,2,2.82852900879172,2.40124193290967,2,2,2.54966770581207,2.268674801757,2,2.97183578487624,2,2.5354028709929,2,2.59012915651209,2.1997315503778,2,2,2,2,2,2.37302837064969,2.39716704267423,2.23287030909102,2,2.23931426407617,2.27784527530283,2,2.25966747983329,2,2.69550882191587,2.63064458696434,2,2,2.37776363822299
"BRA007518","BRA007518","BRA007518",1.34714896350161,-0.612807264814323,1,0.611182621305752,1,0.732801061642141,1,-0.734425705150711,1,"","BRA007518",2.71077537549825,2.86829494598834,2,2.80387695770702,2.34889671633293,2,2.36121691091239,2,2,2,2.64038631919813,2.94672863521782,2.268674801757,2,2.31072830048592,2.33838665735024,2.92500715097696,2.35173054817644,2.32503030820288,2.67259598664717,3.0030593088623,2,2.2953853550587,2.3432676813035,2.76296573634964,2.66915100645739,2.39716704267423,2.23287030909102,2,2,2.14560102305929,2.69893580653444,2.13566799281609,3.01241762262591,2.55049844799404,2,2.23009152120213,2.25080663278762,2.2624942333257
"BRA007598","BRA007598","BRA007598",0.455196595748559,0.242302828281927,1,-1.07350595365999,1,-0.875699657573951,1,0.044496532195884,1,"","BRA007598",2.39872441292614,2,2.20942413879621,2.45721933891263,2,2.47414055252532,2,2,2.40124193290967,2,2,2,2,2,2,2,2,2.35173054817644,2.32503030820288,2.53152258971878,2,2,2,2,2,2,2,2.43332416388201,2.52322814682054,2,2.71118506888285,2,2,2,2,2.2421478403884,2,2,2.37776363822299
"BRA010829","BRA010829","BRA010829",0.914929091633571,-0.949460400212079,1,0.984925211803256,1,1.08038244120408,1,-1.04491762961291,1,"","BRA010829",2.39872441292614,2,2.39226592748557,2,2.34889671633293,2,2.36121691091239,2,2.21452540109367,2,2.24640666773606,2.54966770581207,2.86298923330489,2,2,2,3.2314572803701,2,2.32503030820288,2.53152258971878,2,2.78633361524463,2,2.3432676813035,2.76296573634964,2,2,2,2.9063787231931,2.23931426407617,2,2,2.25966747983329,2.42125967073301,2.38926695095066,2.44943395595216,2,2,2.13720890927277
"BRA010851","BRA010851","BRA010851",0.511947200624137,0.0778024588710023,1,1.5893705059529,1,1.4653734955714,1,0.201799469252504,1,"","BRA010851",2.71077537549825,2,2,2,2,2,2,2,2.21452540109367,2,2.64038631919813,2.3008550009418,2.268674801757,2,2,3.37075098336212,2,2,2,2.37514428769506,2,2,2,2,2,2.37302837064969,2,2.23287030909102,2,2,2.39897873791947,2,2,2,2.20772280835506,2,2.23009152120213,2,2.2624942333257
"BRA013706","BRA013706","BRA013706",0.493733954932571,-1.32042818549258,1,0.949027580404354,1,-0.335563277782686,1,-0.0358373273055354,1,"","BRA013706",2,2,2,2,2,2,2,2,2.21452540109367,2,2,2.3008550009418,2.268674801757,2.74847112049154,2,2,2,2,2,2,2,2.31215625618113,2,2,2.30138298211183,2.37302837064969,2.39716704267423,2.43332416388201,2.52322814682054,2,2,2,2.13566799281609,2.42125967073301,2.20772280835506,2.2421478403884,2,2.25080663278762,2.76419983492786
"BRA014265","BRA014265","BRA014265",0.775445234268448,0.149344117746891,1,0.328019816508423,1,0.0336915784982902,1,0.443672355757023,1,"","BRA014265",2.39872441292614,2,2.20942413879621,2.45721933891263,2.62963414114075,2,2,2,2.40124193290967,2,2,2,2.49508261879087,2.42223919881747,2,2.84239619084078,2.5354028709929,2.35173054817644,2,2.53152258971878,2.58700276061736,2.31215625618113,2,2,2,2,2,2.43332416388201,2,2.23931426407617,2.14560102305929,2,2.57822077268705,2,2.20772280835506,2.79161304814634,2.23009152120213,2,2.2624942333257
"BRA015598","BRA015598","BRA015598",0.865204531477024,0.2476646561743,1,-1.78346223768792,1,-1.94157218700264,0.516694145294287,0.405774605489017,1,"","BRA015598",2.71077537549825,2,2.20942413879621,2.45721933891263,2,2.47414055252532,2.64986175960598,2.33184802085525,2,2.79388054295957,2,2.3008550009418,2,2,2.31072830048592,2,2,2,2,2.53152258971878,2.32315259703278,2,2,2,2,2.37302837064969,2.39716704267423,2.43332416388201,2.52322814682054,2,2.39897873791947,2,2.57822077268705,2.74690822806659,2.38926695095066,2,2.23009152120213,2.46440103995643,2.48450069329175
"BRA018954","BRA018954","BRA018954",0.852370250457512,-0.997001294746042,1,1.24999901084567,1,0.384203198206537,1,-0.131205482106912,1,"","BRA018954",2,2,2.20942413879621,2,2,2.47414055252532,2.64986175960598,2,2,2,2.45680369546767,2.3008550009418,2,2,2,3.2151874994472,2,2.63429663556741,2,2.67259598664717,2,2.31215625618113,2.54044936257371,2.62035511353646,2.30138298211183,2,2,2.23287030909102,2,2.23931426407617,2.51072456414322,2.69893580653444,2.13566799281609,2.42125967073301,2.20772280835506,2.2421478403884,2,2.46440103995643,2.13720890927277
"BRA024071","BRA024071","BRA024071",0.426991236229022,-0.205374849316419,1,-0.190639422444306,1,-0.847722559303174,1,0.451708287542448,1,"","BRA024071",2,2,2,2,2,2,2,2,2.84928731700804,2,2,2,2,2,2,2.61229004254544,2,2,2.32503030820288,2.37514428769506,2,2,2,2.3432676813035,2,2,2,2.23287030909102,2.52322814682054,2.23931426407617,2.61443373341392,2,2.13566799281609,2,2.38926695095066,2.2421478403884,2,2,2.13720890927277
"BRA033246","BRA033246","BRA033246",0.936270536327647,-0.154063016377856,1,0.51700473063967,1,0.66574552711455,1,-0.302803812852735,1,"","BRA033246",2.71077537549825,2,2,2,2.62963414114075,2.83040211675859,2.36121691091239,2,2,2,2,2.76181524562357,2.49508261879087,2.42223919881747,2.56624758031143,2,2.92500715097696,2,2,2.1997315503778,2,2.78633361524463,2,2,2.5505562807565,2,2,2.76611402260692,2.28520536634849,2,2.39897873791947,2,2.13566799281609,2,2,2.79161304814634,2.23009152120213,2.46440103995643,2.13720890927277
"BRA036788","BRA036788","BRA036788",0.891665369990619,0.651227906812835,1,0.229431998564997,1,0.54087852923924,1,0.339781376138593,1,"","BRA036788",2.39872441292614,2,2,2,2,3.11587981390441,2.64986175960598,2.33184802085525,2.56653894052795,2,2.24640666773606,2,2.49508261879087,2,2.31072830048592,3.04079961807698,2,2.35173054817644,2.32503030820288,2.1997315503778,2,2,2.2953853550587,2.3432676813035,2.5505562807565,2.37302837064969,2,2.23287030909102,2,2,2.14560102305929,2,2.37384763055762,2,2.38926695095066,2.93641065785148,2.23009152120213,2,2.13720890927277
"BRA038265","BRA038265","BRA038265",0.488491862175867,0.547719125686741,1,-1.28533038125083,1,-1.39435242124956,1,0.656741165685469,1,"","BRA038265",2,2,2,2,2,2.83040211675859,3.09628593442901,2,2,2,2,2,2,2,2,2,2,2,2.32503030820288,2.1997315503778,2,2,2.2953853550587,2,2,2,2,2.43332416388201,2.28520536634849,2.23931426407617,2.14560102305929,2,2.13566799281609,2,2.38926695095066,2.2421478403884,2.23009152120213,2,2.67685623242982
"BRA038635","BRA038635","BRA038635",0.92221619360596,-0.687855230566923,1,-0.109024722158407,1,-0.630261406478984,1,-0.166618546246346,1,"","BRA038635",2,2,2.55451982565249,2.45721933891263,2.86453988533165,2,2,2,2,2,2,2.3008550009418,2.49508261879087,2.42223919881747,2,2,2,2.35173054817644,2.32503030820288,2,2,2.31215625618113,2.2953853550587,2,2.5505562807565,3.30762805847726,2,2.23287030909102,2.52322814682054,2.62414240864072,2.14560102305929,2,2.13566799281609,3.01241762262591,2,2.2421478403884,2.23009152120213,2.46440103995643,2.37776363822299
"BRA038641","BRA038641","BRA038641",0.879046681012999,-0.535110771162417,1,-0.636834881580558,1,0.414434368410559,1,-1.58638002115353,0.893278349296252,"","BRA038641",2.71077537549825,2.35068738620995,2.70035653252308,2.80387695770702,2,2,2,2,2.21452540109367,2,2,2.3008550009418,2.49508261879087,2,2.56624758031143,2.33838665735024,2,2,2,2.37514428769506,2.32315259703278,3.14261587804926,2,2.3432676813035,2.30138298211183,2.91472171780494,2,2,2.52322814682054,2,2,2,2.37384763055762,2.42125967073301,2.20772280835506,2.2421478403884,2,2.25080663278762,2
"BRA033556","BRA033556","BRA033556",0.686228694989378,-0.894609541749302,1,0.638266797878233,1,0.0326926753656643,1,-0.289035419236733,1,"","BRA033556",2,2,2.20942413879621,2,2.62963414114075,2,2,2.33184802085525,2,2,2.80322317650244,2,2,2,2,2,2,2,2.81399437305228,2,2,2,2.54044936257371,2,2,2.37302837064969,3.18121552625199,2.60929357153895,2,2.23931426407617,2.27784527530283,2,2.25966747983329,2,2.55049844799404,2.2421478403884,2.42848407998787,2,2.13720890927277
"BRA000783","BRA000783","BRA000783",0.591725410752136,0.128255453496431,1,-1.56351622920646,1,-1.90804259489735,0.730255133611051,0.472781819187326,1,"","BRA000783",2,2.35068738620995,2,2.45721933891263,2.62963414114075,2,2.36121691091239,2.33184802085525,2,2,2,2,2,2.42223919881747,2,2,2,2,2,2,2.58700276061736,2.31215625618113,2,2.3432676813035,2,2,2,2.43332416388201,2.28520536634849,2.62414240864072,2.71118506888285,2,2.37384763055762,2,2,2,2.42848407998787,2.25080663278762,2.13720890927277
"BRA003200","BRA003200","BRA003200",1.56230389091328,-0.216772352188329,1,0.0526150476874345,1,0.090564361096428,1,-0.254721665597323,1,"","BRA003200",2,2.35068738620995,2.55451982565249,2,2.34889671633293,2.83040211675859,2.64986175960598,2.60145801824094,2.56653894052795,2,2.64038631919813,2.3008550009418,2.49508261879087,2,2.78324798545245,2.84239619084078,2,2.63429663556741,2,2.67259598664717,2.58700276061736,2.97544516903431,2.2953853550587,2.3432676813035,2.5505562807565,2.37302837064969,2.96403494873954,2,2.28520536634849,2.62414240864072,2.27784527530283,2.69893580653444,2.47965013411418,3.01241762262591,2.38926695095066,2.2421478403884,2.42848407998787,2.25080663278762,2.37776363822299
"BRA009408","BRA009408","BRA009408",0.592765665141741,-0.434109877630898,1,0.243305176713818,1,-0.665187663448754,1,0.474382962531674,1,"","BRA009408",2,2,2,2,2.34889671633293,2,2,2.33184802085525,2.40124193290967,2,2.45680369546767,2.54966770581207,2,2,2,2,2,2.35173054817644,2,2.53152258971878,2,2,2,2,2.30138298211183,2,2,2.76611402260692,2,2,2.61443373341392,2.69893580653444,2.25966747983329,2.42125967073301,2,2.44943395595216,2,2.46440103995643,2
"BRA014169","BRA014169","BRA014169",1.08481756731614,-0.015948605019952,1,-0.234985612635088,1,0.324328302568355,1,-0.575262520223395,1,"","BRA014169",2.71077537549825,2.63258101173153,2.20942413879621,2.45721933891263,2,2.83040211675859,2,2.60145801824094,2.21452540109367,2,2.80322317650244,2,2.49508261879087,2.42223919881747,2.31072830048592,2,2,2.63429663556741,2,2.67259598664717,2.80997758378529,2.56863913707039,2,2.3432676813035,2.30138298211183,2.37302837064969,2.70826563694246,2,2,2,2.51072456414322,2,2.25966747983329,2,2.20772280835506,2.2421478403884,2.60286356774079,2.46440103995643,2
"BRA015237","BRA015237","BRA015237",0.5176673867904,0.770631745076816,1,-0.390183265289178,1,-0.25060752568096,1,0.631056005468598,1,"","BRA015237",2,2,2.55451982565249,2,2.34889671633293,2,2,2.33184802085525,2.56653894052795,2,2.45680369546767,2,2,2,2.31072830048592,2.33838665735024,2,2.35173054817644,2,2.53152258971878,2.32315259703278,2,2,2,2,2.37302837064969,2,2,2,2,2.14560102305929,2,2.37384763055762,2,2.69550882191587,2,2,2,2.48450069329175
"BRA023465","BRA023465","BRA023465",0.665793382863421,-0.137866596211404,1,-0.806793185508507,1,0.04539641473653,1,-0.990056196456441,1,"","BRA023465",2.71077537549825,2,2.70035653252308,2,2,2,2,2.60145801824094,2,2,2.24640666773606,2.54966770581207,2,2,2,2,2,2.35173054817644,2,2.53152258971878,2,2,3.09495464199995,2.3432676813035,2.5505562807565,2,2,2,2,2,2.27784527530283,2.69893580653444,2.25966747983329,2.42125967073301,2,2,2,2,2.13720890927277
"BRA023515","BRA023515","BRA023515",0.637450113957518,0.308229580387193,1,1.13558105964807,1,-0.348197037316956,1,1.79200767735222,0.969168087787378,"","BRA023515",2.39872441292614,2,2.20942413879621,2,2,2,2.36121691091239,2,2,2,2.24640666773606,2.3008550009418,2,2,2.97183578487624,2.33838665735024,2,2,2.32503030820288,2,2,2.56863913707039,2,2,2.30138298211183,2,2,2,2,2.44452173041666,2.14560102305929,2.69893580653444,2.47965013411418,2,2,2.93641065785148,2.42848407998787,2,2.13720890927277
"BRA029257","BRA029257","BRA029257",0.543685201965466,-0.025160359037941,1,0.0496691638176232,1,-1.65659821098267,0.872578562434046,1.68110701576235,0.978848779470201,"","BRA029257",2,2,2,2,2,2,2,2,2.56653894052795,2,2.45680369546767,2,2,2,2.31072830048592,2,2,2,2,2,2,2,2.2953853550587,2.3432676813035,2,2.37302837064969,2,2.23287030909102,2,2.23931426407617,2.27784527530283,2.69893580653444,2.25966747983329,2,2.55049844799404,2.2421478403884,2.75842037396694,2.25080663278762,2.58388195337833
"BRA034053","BRA034053","BRA034053",1.03849638235929,-0.00509027056010457,1,0.654257158630891,1,0.670416984867441,1,-0.0212500967966553,1,"","BRA034053",2,2.35068738620995,2.55451982565249,2,2.34889671633293,2.83040211675859,2,2.33184802085525,2.21452540109367,2,2.24640666773606,2.76181524562357,2.49508261879087,2.74847112049154,2.56624758031143,2,2,2.35173054817644,2.59012915651209,2.53152258971878,2,2.31215625618113,2,2.3432676813035,2,2.66915100645739,2,2.60929357153895,2.28520536634849,2,2,2,2.25966747983329,2.42125967073301,2.69550882191587,2,2.23009152120213,2.81515634621162,2.37776363822299
"BRA037501","BRA037501","BRA037501",0.56348753119184,-0.705737937462544,1,-1.35364370848564,1,-1.48970659590439,1,-0.569675050043788,1,"","BRA037501",2,2,2.39226592748557,2,2,2.83040211675859,2,2,2.40124193290967,2,2.24640666773606,2,2,2,2,2,2,2,2,2.91907900774607,2,2,2.2953853550587,2.3432676813035,2.5505562807565,2,2.39716704267423,2,2.28520536634849,2.23931426407617,2.14560102305929,2,2.37384763055762,2,2.55049844799404,2,2.23009152120213,2.25080663278762,2.13720890927277
"BRA038679","BRA038679","BRA038679",1.02084097042262,0.441440101409871,1,-1.10125428117584,1,-0.428185692606809,1,-0.231628487159157,1,"","BRA038679",2.39872441292614,2.35068738620995,2.55451982565249,2.45721933891263,2,2.83040211675859,2.64986175960598,2.60145801824094,2.40124193290967,2,2,2,2.49508261879087,2,2.31072830048592,2.61229004254544,2.5354028709929,2,2,2.1997315503778,2.58700276061736,2.31215625618113,2.54044936257371,2.3432676813035,2.30138298211183,2.37302837064969,2.39716704267423,2.43332416388201,2,2,2.39897873791947,2,2.37384763055762,2,2.38926695095066,2.2421478403884,2,2.25080663278762,2.67685623242982
"BRA034849","BRA034849","BRA034849",0.931966586484575,0.659813040555863,1,-0.911461342550562,1,0.0102618717053209,1,-0.26191017370002,1,"","BRA034849",2.39872441292614,3.07085105087701,2.55451982565249,2.45721933891263,2,2.83040211675859,2.64986175960598,2,2,2,2.45680369546767,2,2.49508261879087,2.42223919881747,2,2,2,2,2.59012915651209,2.53152258971878,2,2,2.2953853550587,2.3432676813035,2,2.91472171780494,2,2.23287030909102,2.28520536634849,2.44452173041666,2.51072456414322,2,2.13566799281609,2,2.55049844799404,2.2421478403884,2,2,2.13720890927277
"BRA031045","BRA031045","BRA031045",0.418275840745266,-0.501830117704416,1,0.233400278401389,1,-0.921159271798526,1,0.652729432495499,1,"","BRA031045",2.39872441292614,2,2.20942413879621,2,2,2,2,2,2,2,2,2,2,2,2,2.33838665735024,2,2.63429663556741,2,2.1997315503778,2.32315259703278,2,2.2953853550587,2.3432676813035,2.30138298211183,2,2,2,2,2.23931426407617,2.80185376156682,2,2.25966747983329,2,2,2.44943395595216,2.23009152120213,2,2
"BRA012539","BRA012539","BRA012539",1.01340650095493,0.0648344886889023,1,-0.247569172378248,1,0.586041636884757,1,-0.768776320574102,1,"","BRA012539",2,2,2.39226592748557,2,2,2.47414055252532,2,2.60145801824094,2.40124193290967,3.67861042465089,2.80322317650244,2,2,2.42223919881747,2.56624758031143,2.61229004254544,2,2,2,2.1997315503778,2.32315259703278,2.56863913707039,2.54044936257371,2.62035511353646,2.30138298211183,2,2,2,2.72748585754733,2.23931426407617,2.51072456414322,2,2.37384763055762,2,2,2.2421478403884,2,2,2.2624942333257
"BRA013815","BRA013815","BRA013815",0.82180625533424,-1.48709893218959,1,0.0505260495618919,1,0.0374874583147562,1,-1.47406034094246,0.91879606242893,"","BRA013815",2.39872441292614,2,2.39226592748557,2,2,2.47414055252532,2.36121691091239,2,2,2,2,2.3008550009418,2.268674801757,2,2.31072830048592,2.33838665735024,2.5354028709929,2,2,2.37514428769506,2,3.14261587804926,2.54044936257371,2.3432676813035,2.5505562807565,2.91472171780494,2,2.23287030909102,2.28520536634849,2.23931426407617,2,2,2,2.42125967073301,2.20772280835506,2,2.23009152120213,2,2.58388195337833
"BRA013905","BRA013905","BRA013905",0.82963117107773,-0.219886814518115,1,-0.364838261038396,1,-0.618419842062977,1,0.0336947665064661,1,"","BRA013905",2.39872441292614,2.86829494598834,2.39226592748557,2,2,2.47414055252532,2,2,2.21452540109367,2,2.45680369546767,2,2.268674801757,2,2,2.84239619084078,2,2,2,2.1997315503778,2,2.78633361524463,2,2.62035511353646,2.30138298211183,2.37302837064969,2,2.43332416388201,2.28520536634849,2.44452173041666,2.27784527530283,2,2.37384763055762,2,2.38926695095066,2.2421478403884,2.42848407998787,2,2.58388195337833
"BRA017718","BRA017718","BRA017718",0.752712613635455,0.0431133056334851,1,0.524768821229606,1,0.662647482873456,1,-0.0947653560103655,1,"","BRA017718",2,2.63258101173153,2,2,2.34889671633293,2,2,2.60145801824094,2.40124193290967,2,2.45680369546767,2,2.268674801757,2.74847112049154,2.31072830048592,2.33838665735024,2,2,2.59012915651209,2.1997315503778,2,2,2.74986734234482,2,2.5505562807565,2,2.39716704267423,2.23287030909102,2,2,2.14560102305929,2,2,2,2,2.44943395595216,2.23009152120213,2.46440103995643,2.67685623242982
"BRA017915","BRA017915","BRA017915",0.778394286781099,-0.687372498958503,1,-0.147243903965646,1,-0.531783821109761,1,-0.302832581814388,1,"","BRA017915",2.39872441292614,2,2.20942413879621,2,2,2,2.64986175960598,2.33184802085525,2.21452540109367,2,2.24640666773606,2.3008550009418,2.268674801757,2.42223919881747,2,2,2,2,2.32503030820288,2,2.32315259703278,2.56863913707039,2.2953853550587,2,2.5505562807565,2,2,2.76611402260692,2.52322814682054,2,2.14560102305929,2.69893580653444,2.47965013411418,2,2.38926695095066,2.93641065785148,2,2,2
"BRA018665","BRA018665","BRA018665",0.725018212379004,-1.1801373395331,1,0.740986914361851,1,-0.711249250935238,1,0.27209882576399,1,"","BRA018665",2,2,2,2,2,2,2,2,2.56653894052795,2,2.45680369546767,2.3008550009418,2,3.01436762785201,2,2,2,2,2,2.37514428769506,2,2.56863913707039,2.2953853550587,2.3432676813035,2,2.66915100645739,2,2.23287030909102,2.28520536634849,2,2.51072456414322,2,2.25966747983329,3.01241762262591,2.38926695095066,2.2421478403884,2.23009152120213,2,2.48450069329175
"BRA025694","BRA025694","BRA025694",0.726021123203707,-0.157191469560858,1,-0.117064701551173,1,-0.238753201671872,1,-0.0355029694401587,1,"","BRA025694",2,2.35068738620995,2.20942413879621,2,2,2.47414055252532,2,2.82852900879172,2.21452540109367,2,2.24640666773606,2,2.268674801757,2,2,2.61229004254544,2,2,2.59012915651209,2,2.32315259703278,2.31215625618113,2.54044936257371,2,2.30138298211183,2,2,2,2.9063787231931,2.23931426407617,2.39897873791947,2,2,2,2.38926695095066,2,2.42848407998787,2.25080663278762,2.58388195337833
"BRA028134","BRA028134","BRA028134",0.718527798682916,-0.02915043577126,1,0.928899249564561,1,0.0207744625631771,1,0.878974351230124,1,"","BRA028134",2,2,2.39226592748557,2,2,2,2,2,2.56653894052795,2,2.45680369546767,2,2.268674801757,2,2,3.2151874994472,2,2,2.32503030820288,2,2,2.31215625618113,2,2,2.30138298211183,2.37302837064969,2.39716704267423,2.23287030909102,2.28520536634849,2.23931426407617,2.39897873791947,2.69893580653444,2.25966747983329,2,2.38926695095066,2,2.23009152120213,2.46440103995643,2.48450069329175
"BRA029862","BRA029862","BRA029862",0.943214281735929,0.513592432996263,1,0.374351254831797,1,-0.309945902324739,1,1.1978895901528,1,"","BRA029862",2.71077537549825,2,2,2,2,2,2.36121691091239,2,2.40124193290967,3.30302852839372,2,2,2.49508261879087,2,2.31072830048592,2.84239619084078,2,2,2.81399437305228,2.37514428769506,2,2.56863913707039,2.2953853550587,2,2,2.37302837064969,2,2,2,2.44452173041666,2.51072456414322,2,2.37384763055762,2.42125967073301,2,2.44943395595216,2.60286356774079,2.46440103995643,2.37776363822299
