"symbol","ensembl_ID","User_ID","baseMean","DRS-RL_log2FC","DRS-RL_adjPval","Processed data:","search_label","AL0D_1_GLbulkRNAseq_sub","AL0D_2_GLbulkRNAseq_sub","AL0D_3_GLbulkRNAseq_sub","AL0D_5_GLbulkRNAseq_sub","AL0R_1_GLbulkRNAseq_sub","AL0R_2_GLbulkRNAseq_sub","AL0R_3_GLbulkRNAseq_sub","AL0R_4_GLbulkRNAseq_sub","AL40D_1_GLbulkRNAseq_sub","AL40D_2_GLbulkRNAseq_sub","AL40D_3_GLbulkRNAseq_sub","AL40D_5_GLbulkRNAseq_sub","AL40R_1_GLbulkRNAseq_sub","AL40R_2_GLbulkRNAseq_sub","AL40R_3_GLbulkRNAseq_sub","AL40R_4_GLbulkRNAseq_sub","W0D_1_GLbulkRNAseq_sub","W0D_2_GLbulkRNAseq_sub","W0D_3_GLbulkRNAseq_sub","W0D_4_GLbulkRNAseq_sub","W0R_1_GLbulkRNAseq_sub","W0R_2_GLbulkRNAseq_sub","W0R_3_GLbulkRNAseq_sub","W0R_5_GLbulkRNAseq_sub","W40D_1_GLbulkRNAseq_sub","W40D_2_GLbulkRNAseq_sub","W40D_4_GLbulkRNAseq_sub","W40D_5_GLbulkRNAseq_sub","W40R_2_GLbulkRNAseq_sub","W40R_4_GLbulkRNAseq_sub","W40R_5_GLbulkRNAseq_sub"
"BRA011656","BRA011656","BRA011656",0.352889469402164,-0.904063939504633,NA,"","BRA011656",2,2,2,2,3.43240991356968,2,2,2,2.25351017894407,2,2,2,2,2,2,2,2,2,2.34696724780791,2,2.30109305285812,2,2,2.32650886928892,2,2,2.11886546182967,2,2,2,2
"BRA012841","BRA012841","BRA012841",0.215713140758183,0.2425361508162,NA,"","BRA012841",2.41777787021532,2,2,2,2,2.36809071430216,2,2,2,2,2,2.32714425782558,2,2,2,2,2,2,2,2,2,2,2,2,2.26468410987983,2.47176779619641,2,2,2.26610463637507,2,2
"BRA014943","BRA014943","BRA014943",0.20521556288803,-0.58713467527718,NA,"","BRA014943",2,2,2,2.41188652567321,2,2,2,2,2,2,2,2.32714425782558,2,2,2,2.35812523842597,2,2,2,2,2,2,2,2.32650886928892,2,2,2.11886546182967,2,2,2,2.4686912811456
"BRA017658","BRA017658","BRA017658",0.642849724737708,-0.332172349038879,NA,"","BRA017658",2,2,2.21445161703824,2,2,2,2.35803662389222,2,2.25351017894407,2.3148803653617,2.29455186090572,2.59364565755294,2.65812560756292,2.98666210357859,2.36023208572851,2,2.1978001423692,2,2.34696724780791,2,2.30109305285812,2,2,2,2.26468410987983,2.13317147977527,2.11886546182967,2,2.26610463637507,2,2.36500956445318
"BRA017720","BRA017720","BRA017720",0.212822323590634,-0.881306965219269,NA,"","BRA017720",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.39523761779119,2.39634275758351,2,2,2,2.11886546182967,2.42841670571315,2.26610463637507,2,2.4686912811456
"BRA018058","BRA018058","BRA018058",0.278307239638836,-1.53508234813508,NA,"","BRA018058",2,2,2,2,2,2.36809071430216,2,2.2237475474857,2,2,2,2,3.10839875367966,2,2,2,2,2,2,2,2,2,2,2.32650886928892,2,2,2.11886546182967,2,2.26610463637507,2,2
"BRA018218","BRA018218","BRA018218",0.204187811938912,-0.89059686500435,NA,"","BRA018218",2,2,2,2,2,2,2,2.2237475474857,2,2,2,2,2,2,2.36023208572851,2.35812523842597,2,2.33808139789478,2,2,2,2,2,2,2.26468410987983,2,2,2,2,2,2.4686912811456
"BRA019263","BRA019263","BRA019263",0.580238490150794,0.447691635081131,NA,"","BRA019263",2.41777787021532,2,2.21445161703824,2.73192072773496,2,2.36809071430216,2.35803662389222,2,2,2,2.29455186090572,2.32714425782558,2,2,2,2,2.1978001423692,2.33808139789478,2.34696724780791,2,2.30109305285812,2.39523761779119,2,2,2.26468410987983,2.25508236193394,2.22867855517228,2,2,2.26536595943947,2.36500956445318
"BRA019645","BRA019645","BRA019645",0.641221553040199,-0.0779375335167376,NA,"","BRA019645",2.41777787021532,2,2.21445161703824,2.41188652567321,2.51070165887362,2,2,2.2237475474857,2,2.57319708467713,2.29455186090572,2.32714425782558,2.9007579360577,2,2.36023208572851,2,2.1978001423692,2,2,2,2.55006836685214,2,2,2.32650886928892,2.26468410987983,2.13317147977527,2.22867855517228,2,2,2,2.13219960570679
"BRA019818","BRA019818","BRA019818",0.657327897544974,-0.611580819507941,NA,"","BRA019818",2,2.37301488434885,2.21445161703824,2,2,2.36809071430216,2.8836531733376,2.2237475474857,2.46906087865869,2.3148803653617,2.53904251442534,2,2.36626964882794,2,2,2.35812523842597,2,2.6117850603736,2,2,2,2.39523761779119,2,2.32650886928892,2,2,2.11886546182967,2,2.26610463637507,2.26536595943947,2.13219960570679
"BRA020382","BRA020382","BRA020382",0.162178907335769,-0.0968752402193579,NA,"","BRA020382",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.34696724780791,2.30746299591994,2,2,2,2,2,2,2.3307210330427,2,2,2.26536595943947,2.36500956445318
"BRA021655","BRA021655","BRA021655",0.23403082045894,0.696042256188712,NA,"","BRA021655",2,2,2,2,2,2,2,2,2.25351017894407,2.3148803653617,2,2,2,2,2,2,2.66702238909862,2.33808139789478,2.34696724780791,2,2,2,2,2.32650886928892,2,2,2,2,2,2,2
"BRA021659","BRA021659","BRA021659",0.154625490272451,0.289700283750675,NA,"","BRA021659",2,2,2,2,2,2.36809071430216,2,2,2.25351017894407,2,2,2,2,2,2,2,2.1978001423692,2,2,2,2,2,2,2,2,2.47176779619641,2.11886546182967,2,2,2,2.13219960570679
"BRA021707","BRA021707","BRA021707",0.287664316931469,0.47407584168771,NA,"","BRA021707",2,2.37301488434885,2,2,2,2,2,2,2,2,2,2,2,2,2.36023208572851,2.35812523842597,2.1978001423692,2,2.34696724780791,2.96356162498313,2,2,2,2,2,2,2,2,2,2,2
"BRA022376","BRA022376","BRA022376",0.628170478479441,-0.572791568501452,NA,"","BRA022376",2.41777787021532,2,2.21445161703824,2,2.88712430948756,2,2,2,2.25351017894407,2,2,2.32714425782558,2.36626964882794,2,2,2.35812523842597,2.1978001423692,2.33808139789478,2.34696724780791,2.30746299591994,2,2,2,2.59258906426581,2,2.13317147977527,2.11886546182967,2,2.26610463637507,2.48942147225517,2.36500956445318
"BRA023664","BRA023664","BRA023664",0.161177031371826,-0.0814485453565435,NA,"","BRA023664",2,2,2,2,2,2.36809071430216,2,2.2237475474857,2,2,2,2.32714425782558,2,2,2,2,2,2,2,2,2,2,2,2,2,2.13317147977527,2.42602032379118,2,2,2,2.13219960570679
"BRA024169","BRA024169","BRA024169",0.316382734297506,-0.151641240456098,NA,"","BRA024169",2.41777787021532,2,2,2,2,2,2,2,2,2.3148803653617,2,2.32714425782558,2,2,3.09391811034321,2.35812523842597,2,2,2,2,2,2,2,2,2.26468410987983,2,2,2,2,2,2
"BRA024363","BRA024363","BRA024363",0.194055000433433,-0.209268662314126,NA,"","BRA024363",2.41777787021532,2,2.21445161703824,2,2,2,2,2.2237475474857,2.25351017894407,2,2,2,2,2,2,2,2,2.33808139789478,2,2,2,2,2,2,2,2,2,2,2,2,2.4686912811456
"BRA025081","BRA025081","BRA025081",0.247844796672392,-1.20972007094808,NA,"","BRA025081",2,2,2,2,2,2,2,2,2,2,2,2.32714425782558,2,2.57608428498455,2,2.35812523842597,2,2,2,2,2,2,2,2,2,2,2,2,2,2.68331261187994,2.36500956445318
"BRA027435","BRA027435","BRA027435",0.153642687189408,-0.95183205488222,NA,"","BRA027435",2,2,2,2,2,2,2,2.2237475474857,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.32650886928892,2,2.13317147977527,2.11886546182967,2,2.26610463637507,2,2.4686912811456
"BRA028658","BRA028658","BRA028658",0.156815317431039,-0.628371083772699,NA,"","BRA028658",2,2,2,2,2,2,2,2.2237475474857,2.25351017894407,2,2,2,2.36626964882794,2,2,2,2,2,2,2,2,2,2,2,2,2.13317147977527,2.11886546182967,2,2,2,2.4686912811456
"BRA029515","BRA029515","BRA029515",0.155243036465504,-0.20171006310745,NA,"","BRA029515",2,2,2,2,2,2,2,2,2,2,2,2,2.36626964882794,2,2,2,2,2,2.34696724780791,2,2,2,2,2,2,2.13317147977527,2.3307210330427,2,2,2,2.36500956445318
"BRA029689","BRA029689","BRA029689",0.187547722564116,-0.886123585790237,NA,"","BRA029689",2,2,2,2.41188652567321,2,2,2,2.2237475474857,2,2,2,2,2,2,2.36023208572851,2,2,2,2,2,2,2,2,2,2,2,2.11886546182967,2,2,2.26536595943947,2.4686912811456
"BRA030695","BRA030695","BRA030695",0.222682170881057,-0.568099371401627,NA,"","BRA030695",2,2,2.56636550736647,2.41188652567321,2.51070165887362,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.26536595943947,2.36500956445318
"BRA030762","BRA030762","BRA030762",0.188054969944685,-0.559462733666005,NA,"","BRA030762",2,2,2,2,2,2,2,2,2.25351017894407,2,2,2,2,2,2,2,2,2,2,2.30746299591994,2.30109305285812,2.39523761779119,2,2,2,2.13317147977527,2,2,2,2,2.4686912811456
"BRA031483","BRA031483","BRA031483",0.242905214936551,-1.23632382452136,NA,"","BRA031483",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.39523761779119,2.39634275758351,2.81715311912899,2.26468410987983,2,2,2,2,2,2.36500956445318
"BRA031489","BRA031489","BRA031489",0.304973415293462,-0.758197211316165,NA,"","BRA031489",2,2.37301488434885,2.21445161703824,2.41188652567321,2,2,2,2.2237475474857,2,2,2,2,3.10839875367966,2,2,2,2,2,2,2,2,2,2,2.32650886928892,2,2,2,2,2,2,2
"BRA032826","BRA032826","BRA032826",0.649630127756231,0.19743793286354,NA,"","BRA032826",2,2.37301488434885,2.21445161703824,2.73192072773496,2.51070165887362,2,2,2.41740813537075,2,2.3148803653617,2,2.32714425782558,2,2,2,2,2.1978001423692,2,2.34696724780791,2.30746299591994,2,2,2,2.32650886928892,2.48825373736847,2,2,2.42841670571315,2.49068608610527,2.48942147225517,2.25329561194005
"BRA035162","BRA035162","BRA035162",0.169580338139162,-0.524245556875287,NA,"","BRA035162",2,2,2,2,2,2,2,2.2237475474857,2.25351017894407,2,2,2,2,2,2,2,2,2,2.34696724780791,2,2,2,2,2,2,2.13317147977527,2,2,2,2.26536595943947,2.4686912811456
"BRA035972","BRA035972","BRA035972",0.33451568624422,-0.675482975840047,NA,"","BRA035972",2,2.37301488434885,2,2,2.51070165887362,2,2,2,2,2,2,2.32714425782558,3.10839875367966,2,2,2,2.1978001423692,2,2,2,2,2.39523761779119,2,2,2,2,2,2,2,2,2
"BRA036055","BRA036055","BRA036055",0.183456109323988,-0.0395809032922787,NA,"","BRA036055",2,2,2.21445161703824,2,2,2,2,2,2,2,2,2,2,2,2.36023208572851,2,2,2,2,2,2,2,2,2,2.68178108997712,2,2.11886546182967,2,2,2,2.36500956445318
"BRA037136","BRA037136","BRA037136",0.171842018228374,0.755433252603528,NA,"","BRA037136",2,2,2,2,2,2,2,2.2237475474857,2.25351017894407,2.3148803653617,2,2,2,2,2,2,2.1978001423692,2,2,2.30746299591994,2,2,2,2,2,2,2.42602032379118,2,2,2,2
"BRA038540","BRA038540","BRA038540",0.263675937207063,0.28192342822831,NA,"","BRA038540",2,2,2,2,2,2.36809071430216,2,2,2,2,2.93056002903526,2,2,2,2,2,2,2.33808139789478,2,2,2.30109305285812,2,2,2.32650886928892,2,2.13317147977527,2,2,2,2,2
"BRA035358","BRA035358","BRA035358",0.526847757156114,0.297796716557597,NA,"","BRA035358",2.74134769260503,2,2,2,2,2,2,2,2,2.3148803653617,2,2.59364565755294,2.65812560756292,2,2.36023208572851,2.64479617372411,2,2.33808139789478,2,2,2,2,2,2,2.48825373736847,2.13317147977527,2.22867855517228,2,2,2.26536595943947,2.13219960570679
"BRA013048","BRA013048","BRA013048",0.731635222370134,-0.362786273109574,NA,"","BRA013048",2.41777787021532,2.37301488434885,2.21445161703824,2,2.51070165887362,2.36809071430216,2.8836531733376,2.2237475474857,2.25351017894407,2,2.29455186090572,2.32714425782558,2,2,2,2,2.37172194207043,2,2,2,2.30109305285812,2.39523761779119,2.39634275758351,2.32650886928892,2.26468410987983,2.25508236193394,2.22867855517228,2,2,2.48942147225517,2.13219960570679
"BRA027549","BRA027549","BRA027549",0.533171565093776,-0.540730572766462,NA,"","BRA027549",2.41777787021532,2,2.40111227660181,2,2.51070165887362,2.36809071430216,2.35803662389222,2.2237475474857,2.25351017894407,2,2.29455186090572,2,2,2,2.36023208572851,2,2,2.33808139789478,2.34696724780791,2.30746299591994,2.30109305285812,2.39523761779119,2,2,2,2,2,2,2,2,2.36500956445318
"BRA018057","BRA018057","BRA018057",0.723616812610501,0.150517969233972,NA,"","BRA018057",2,2.66912903887217,2.21445161703824,2,2,2,2.6446508799741,2,2,2.57319708467713,2.53904251442534,2.81850941198491,2.65812560756292,2.57608428498455,2.36023208572851,2.35812523842597,2,2,2.34696724780791,2,2,2,2,2,2,2.25508236193394,2.11886546182967,2,2.26610463637507,2.26536595943947,2
"BRA000415","BRA000415","BRA000415",0.144083097164062,-0.0342395056666189,NA,"","BRA000415",2,2,2,2,2,2,2,2,2.25351017894407,2,2,2,2,2,2,2.35812523842597,2,2,2,2,2,2,2,2,2,2.13317147977527,2.42602032379118,2,2.26610463637507,2,2
"BRA000555","BRA000555","BRA000555",0.163070836080512,0.242413722089736,NA,"","BRA000555",2,2,2,2,2,2,2.35803662389222,2,2,2,2,2,2,2,2.36023208572851,2,2.52691452093734,2,2,2,2,2,2,2,2,2,2.3307210330427,2,2,2,2
"BRA000642","BRA000642","BRA000642",0.164458045703137,-0.295381081417277,NA,"","BRA000642",2,2.37301488434885,2,2,2,2,2,2.2237475474857,2,2,2.29455186090572,2,2,2,2,2,2,2,2,2,2,2,2,2,2.26468410987983,2,2,2,2,2,2.4686912811456
"BRA002019","BRA002019","BRA002019",0.16449040368264,-1.36010432433369,NA,"","BRA002019",2,2,2,2,2,2,2.35803662389222,2.58812248398244,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.26536595943947,2.36500956445318
"BRA005676","BRA005676","BRA005676",0.272511977915492,1.23027618504508,NA,"","BRA005676",2,2,2,2,2,2,2,2,2.65655328843556,2,2.29455186090572,2,2,2,2,2,2,2,2.34696724780791,2,2,2,2,2,2,2,2,3.02663547653857,2,2,2
"BRA006356","BRA006356","BRA006356",0.248742480167614,1.26504996741903,NA,"","BRA006356",2,2,2,2,2,2,2,2,2,2.3148803653617,2,2,2,2,2,2,2,2.33808139789478,2.86048802717779,2,2,2,2,2,2.68178108997712,2,2,2,2,2,2
"BRA006721","BRA006721","BRA006721",0.243754684227251,-1.29995604948128,NA,"","BRA006721",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.34696724780791,2,2.76233403111233,2.39523761779119,2,2,2,2,2,2,2,2.68331261187994,2
"BRA006798","BRA006798","BRA006798",0.2725961979047,-1.70191513396123,NA,"","BRA006798",2,2,2,2,2,2,2,2,2,2,2,2,2.36626964882794,2.57608428498455,2,2,2,2,2,2,2.94733711839777,2,2,2,2,2,2,2,2.26610463637507,2.26536595943947,2
"BRA008499","BRA008499","BRA008499",0.202392200826369,-1.47346814536715,NA,"","BRA008499",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.39634275758351,2.81715311912899,2,2,2,2,2.26610463637507,2,2.36500956445318
"BRA008613","BRA008613","BRA008613",0.199417246256348,-0.407331819418627,NA,"","BRA008613",2,2,2,2.41188652567321,2,2,2,2,2,2,2,2.32714425782558,2,2.57608428498455,2,2,2,2,2,2,2,2,2,2,2,2,2.11886546182967,2,2,2,2.4686912811456
"BRA009875","BRA009875","BRA009875",0.137438977735321,-0.32046207310137,NA,"","BRA009875",2,2,2,2,2,2,2,2,2.25351017894407,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.26468410987983,2,2.11886546182967,2,2,2.26536595943947,2.4686912811456
"BRA009980","BRA009980","BRA009980",0.161238971870215,-0.734023339484822,NA,"","BRA009980",2,2,2,2.41188652567321,2,2,2.35803662389222,2.2237475474857,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.11886546182967,2,2,2,2.4686912811456
"BRA010311","BRA010311","BRA010311",0.0953376933223901,0.0117502773429261,NA,"","BRA010311",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2.42602032379118,2,2,2.26536595943947,2
"BRA011657","BRA011657","BRA011657",0.209345230915751,-1.07118228694561,NA,"","BRA011657",2,2,2,2,2,2,2,2,2,2,2,2,2,2.57608428498455,2,2.35812523842597,2,2.33808139789478,2,2,2,2,2,2,2,2,2,2,2,2.26536595943947,2.4686912811456
"BRA012386","BRA012386","BRA012386",0.254391765399581,-0.332418445712899,NA,"","BRA012386",2,2,2.21445161703824,2,2,2,2,2,2,2,2.29455186090572,2,3.10839875367966,2,2,2.35812523842597,2.1978001423692,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"BRA012471","BRA012471","BRA012471",0.689752948246057,-0.44837271906569,NA,"","BRA012471",2.74134769260503,2.37301488434885,2.40111227660181,2,2,2,2,2.41740813537075,2.46906087865869,2,2,2,2.36626964882794,2.57608428498455,2.36023208572851,2.35812523842597,2.1978001423692,2.33808139789478,2,2.30746299591994,2.30109305285812,2,2.70693661119905,2,2,2,2.11886546182967,2,2.26610463637507,2,2.25329561194005
"BRA014372","BRA014372","BRA014372",0.166304487876087,-0.739939818709017,NA,"","BRA014372",2,2,2,2,2,2,2,2,2,2,2,2,2.36626964882794,2,2,2.35812523842597,2,2,2,2.30746299591994,2,2,2,2,2,2.13317147977527,2,2,2,2,2.4686912811456
"BRA014435","BRA014435","BRA014435",0.732722660837585,-0.53730915202993,NA,"","BRA014435",2.41777787021532,2,2.21445161703824,2.41188652567321,2,2,2.6446508799741,2,2.25351017894407,2.3148803653617,2.29455186090572,2.59364565755294,2.36626964882794,2.57608428498455,2,2.64479617372411,2,2,2,2,2.30109305285812,2.70515402272096,2,2,2,2,2.22867855517228,2.42841670571315,2,2.26536595943947,2.25329561194005
"BRA015297","BRA015297","BRA015297",0.1660294502107,-0.229957397701843,NA,"","BRA015297",2,2,2.56636550736647,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.33808139789478,2,2,2,2,2,2.32650886928892,2,2,2,2,2,2,2.36500956445318
"BRA016025","BRA016025","BRA016025",0.195840242214516,-0.225574210121898,NA,"","BRA016025",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.66702238909862,2,2,2,2,2.39523761779119,2.39634275758351,2,2,2.13317147977527,2,2,2,2.26536595943947,2
"BRA017355","BRA017355","BRA017355",0.217821185567048,-1.20703383699564,NA,"","BRA017355",2,2,2,2,2,2,2.35803662389222,2.2237475474857,2,2,2.29455186090572,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.85616971287086,2.26536595943947,2
"BRA017445","BRA017445","BRA017445",0.192490793029825,-0.412548381884163,NA,"","BRA017445",2.41777787021532,2,2,2,2,2.36809071430216,2,2,2,2.3148803653617,2,2,2,2,2,2,2,2,2,2.30746299591994,2,2,2,2,2,2,2,2,2,2,2.4686912811456
"BRA018807","BRA018807","BRA018807",0.671909664977995,0.144139894012753,NA,"","BRA018807",2.41777787021532,2.37301488434885,2,2.41188652567321,2,2,2,2.2237475474857,2.25351017894407,2,2.53904251442534,2,2.36626964882794,2,2.36023208572851,2.64479617372411,2,2,2.62645620500018,2.30746299591994,2.30109305285812,2.39523761779119,2,2,2.48825373736847,2,2.22867855517228,2,2,2.26536595943947,2.25329561194005
"BrabHLH122","BRA019708","BRA019708",0.168540796369285,0.0758123935058558,NA,"","BrabHLH122 | BRA019708",2,2,2,2,2,2,2,2,2.25351017894407,2,2,2,2,2,2,2,2.1978001423692,2,2,2.30746299591994,2,2,2,2,2,2,2,2.42841670571315,2,2,2.4686912811456
"BRA019781","BRA019781","BRA019781",0.166970125510989,-0.531881758383262,NA,"","BRA019781",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.35812523842597,2.1978001423692,2,2,2,2,2,2,2,2,2,2.3307210330427,2,2.68497075839113,2,2
"BRA020996","BRA020996","BRA020996",0.752856942490614,-1.68971602202555,NA,"","BRA020996",2.41777787021532,2,2,2,2.51070165887362,2,2.35803662389222,2.2237475474857,2,2,2,2.32714425782558,2.65812560756292,2.57608428498455,2.64824891362517,2.35812523842597,2,2,2.34696724780791,2,2.55006836685214,2,2.70693661119905,2.59258906426581,2.26468410987983,2.13317147977527,2.11886546182967,2,2,2,2.25329561194005
"BRA021984","BRA021984","BRA021984",0.157616585011876,0.915404621311366,NA,"","BRA021984",2,2,2,2,2,2,2,2,2,2,2.29455186090572,2,2,2,2,2,2.52691452093734,2.33808139789478,2,2,2,2,2,2,2,2.36748939184845,2,2,2,2,2
"BRA022257","BRA022257","BRA022257",0.124156459872399,0.221543929437318,NA,"","BRA022257",2,2,2,2,2,2,2,2.2237475474857,2,2,2,2,2,2,2,2,2.52691452093734,2,2,2,2,2,2,2,2,2,2.3307210330427,2,2,2,2.13219960570679
"BRA022841","BRA022841","BRA022841",0.144157808057357,-0.273101291826377,NA,"","BRA022841",2,2,2,2,2.51070165887362,2,2,2,2,2,2,2,2,2,2,2,2.1978001423692,2,2,2,2,2,2,2,2,2,2.3307210330427,2,2,2,2.36500956445318
"BRA023131","BRA023131","BRA023131",0.27961877388229,0.123722664290585,NA,"","BRA023131",3.22864849501105,2,2,2,2,2,2,2,2,2.3148803653617,2,2,2,2,2,2.35812523842597,2,2,2,2,2,2,2,2,2,2,2,2,2,2.26536595943947,2.13219960570679
"BRA023874","BRA023874","BRA023874",0.159357214468506,-0.358685557656042,NA,"","BRA023874",2,2,2,2,2,2,2,2,2,2,2,2,2.36626964882794,2,2,2,2,2.33808139789478,2,2,2,2,2,2,2.26468410987983,2.13317147977527,2,2,2,2,2.4686912811456
"BRA024540","BRA024540","BRA024540",0.259524859848342,-0.870176417907065,NA,"","BRA024540",2,2,2,2,2,2,2,2,2.25351017894407,2,2.29455186090572,2,2,2,2,2,2,2,2,2,2.30109305285812,2,3.17930003778799,2,2,2,2,2,2,2,2.13219960570679
"BRA024933","BRA024933","BRA024933",0.638790615188004,-0.564605553421502,NA,"","BRA024933",2,2,2.21445161703824,2.41188652567321,2,2,2.35803662389222,2,2.25351017894407,2,2,2.32714425782558,2.9007579360577,2,2,2.35812523842597,2,2,2.34696724780791,2,2.30109305285812,2,2.39634275758351,2.32650886928892,2.26468410987983,2.25508236193394,2.22867855517228,2.42841670571315,2.26610463637507,2.26536595943947,2.25329561194005
"BRA025666","BRA025666","BRA025666",0.177455794488966,-0.678147359999781,NA,"","BRA025666",2,2,2,2,2,2,2,2,2,2,2,2,2,2.57608428498455,2,2,2,2,2,2,2,2,2,2,2.26468410987983,2.13317147977527,2,2,2.26610463637507,2,2.4686912811456
"BRA025883","BRA025883","BRA025883",0.161582689641484,-0.120897903237492,NA,"","BRA025883",2,2,2,2,2,2,2,2,2,2,2.29455186090572,2,2.36626964882794,2,2,2,2,2,2,2,2,2,2,2.32650886928892,2,2.47176779619641,2,2,2,2,2.13219960570679
"BRA026456","BRA026456","BRA026456",0.218265186122601,-0.109952710154921,NA,"","BRA026456",2,2,2,2,2,2,2,2,2.82245789715066,2,2,2.32714425782558,2.36626964882794,2,2.36023208572851,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.13219960570679
"BRA027581","BRA027581","BRA027581",0.177206735492421,-0.0342586418474255,NA,"","BRA027581",2.41777787021532,2,2,2.41188652567321,2,2,2,2,2,2,2.29455186090572,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.13317147977527,2,2,2,2,2.4686912811456
"BRA028244","BRA028244","BRA028244",0.152340963907598,-0.0342654944182669,NA,"","BRA028244",2,2,2,2,2,2,2,2,2.25351017894407,2.3148803653617,2,2,2,2,2,2,2,2.33808139789478,2,2,2,2,2,2,2,2.13317147977527,2,2,2,2,2.4686912811456
"BRA030099","BRA030099","BRA030099",0.12131515610778,-0.279126417426859,NA,"","BRA030099",2,2,2,2,2,2,2,2,2.25351017894407,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.3307210330427,2,2.26610463637507,2,2.36500956445318
"BRA030543","BRA030543","BRA030543",0.0953376933223901,0.0117502773429261,NA,"","BRA030543",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.25508236193394,2.42602032379118,2,2,2.26536595943947,2
"BRA033785","BRA033785","BRA033785",0.147316510242911,-0.681150189022426,NA,"","BRA033785",2,2,2.21445161703824,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.11886546182967,2,2.68497075839113,2,2.36500956445318
"BRA033938","BRA033938","BRA033938",0.165368183840046,-0.783965391259751,NA,"","BRA033938",2,2,2,2,2,2,2,2.74075674435785,2,2,2,2,2,2,2,2.35812523842597,2.1978001423692,2,2,2,2,2,2,2,2,2,2.11886546182967,2,2,2,2.13219960570679
"BRA035785","BRA035785","BRA035785",0.138001517823525,-0.0187059691132301,NA,"","BRA035785",2,2,2,2,2,2,2,2.2237475474857,2,2,2.29455186090572,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.47176779619641,2.11886546182967,2,2.26610463637507,2,2
"BRA036186","BRA036186","BRA036186",0.171396142286082,-0.777376187257544,NA,"","BRA036186",2,2,2,2,2,2,2,2,2,2,2,2.32714425782558,2.36626964882794,2,2,2,2.1978001423692,2,2,2,2,2,2,2.32650886928892,2,2,2,2,2,2,2.4686912811456
"BRA036557","BRA036557","BRA036557",0.126206741705484,-0.0189160390576657,NA,"","BRA036557",2.41777787021532,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.13317147977527,2.3307210330427,2,2,2,2.36500956445318
"BRA036646","BRA036646","BRA036646",0.153488597018286,-0.300908422342786,NA,"","BRA036646",2,2,2,2,2,2,2,2,2.25351017894407,2,2,2,2,2,2,2,2.1978001423692,2.33808139789478,2,2,2,2,2,2,2,2,2,2,2.26610463637507,2,2.4686912811456
"BRA036746","BRA036746","BRA036746",0.660979853539036,0.113024016842002,NA,"","BRA036746",2.41777787021532,2.37301488434885,2,2,2,2,2.6446508799741,2,2.25351017894407,2.57319708467713,2,2.32714425782558,2.36626964882794,2,2,2,2,2.33808139789478,2.34696724780791,2.30746299591994,2,2,2,2.59258906426581,2,2.25508236193394,2.11886546182967,2.42841670571315,2.26610463637507,2.48942147225517,2.25329561194005
"BRA039153","BRA039153","BRA039153",0.228760179637708,-0.470473159043558,NA,"","BRA039153",2,2,2.21445161703824,2.41188652567321,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.34696724780791,2,2,2,2,2,2,2,2,2,2.26610463637507,2.85420602889625,2
"BRA039527","BRA039527","BRA039527",0.253912309578059,-0.846165568884523,NA,"","BRA039527",2,2.37301488434885,2,2,2,2,2,2,2,2,2,2,2.36626964882794,2,2,2,2,2,2.34696724780791,2,2,2,2,3.01142477970343,2,2,2,2,2,2,2.13219960570679
"BRA039759","BRA039759","BRA039759",0.762752279000105,0.80063142206096,NA,"","BRA039759",2,2.37301488434885,2.40111227660181,2.73192072773496,2,2.36809071430216,2.35803662389222,2,2.25351017894407,2.3148803653617,2.53904251442534,2,2,2.57608428498455,2.36023208572851,2,2,2.33808139789478,2,2.30746299591994,2,2.70515402272096,2,2,2.26468410987983,2,2.22867855517228,2.75831317036626,2.26610463637507,2,2
