"symbol","ensembl_ID","User_ID","baseMean","ANTHO_LESS_&_0_CGY-WT_&_0_CGY_log2FC","ANTHO_LESS_&_0_CGY-WT_&_0_CGY_adjPval","ANTHO_LESS_&_40_CGY-ANTHO_LESS_&_0_CGY_log2FC","ANTHO_LESS_&_40_CGY-ANTHO_LESS_&_0_CGY_adjPval","ANTHO_LESS_&_40_CGY-WT_&_40_CGY_log2FC","ANTHO_LESS_&_40_CGY-WT_&_40_CGY_adjPval","WT_&_40_CGY-WT_&_0_CGY_log2FC","WT_&_40_CGY-WT_&_0_CGY_adjPval","Processed data:","search_label","AL0D_1_GLbulkRNAseq_sub","AL0D_2_GLbulkRNAseq_sub","AL0D_3_GLbulkRNAseq_sub","AL0D_5_GLbulkRNAseq_sub","AL0R_1_GLbulkRNAseq_sub","AL0R_2_GLbulkRNAseq_sub","AL0R_3_GLbulkRNAseq_sub","AL0R_4_GLbulkRNAseq_sub","AL40D_1_GLbulkRNAseq_sub","AL40D_2_GLbulkRNAseq_sub","AL40D_3_GLbulkRNAseq_sub","AL40D_5_GLbulkRNAseq_sub","AL40R_1_GLbulkRNAseq_sub","AL40R_2_GLbulkRNAseq_sub","AL40R_3_GLbulkRNAseq_sub","AL40R_4_GLbulkRNAseq_sub","W0D_1_GLbulkRNAseq_sub","W0D_2_GLbulkRNAseq_sub","W0D_3_GLbulkRNAseq_sub","W0D_4_GLbulkRNAseq_sub","W0R_1_GLbulkRNAseq_sub","W0R_2_GLbulkRNAseq_sub","W0R_3_GLbulkRNAseq_sub","W0R_5_GLbulkRNAseq_sub","W40D_1_GLbulkRNAseq_sub","W40D_2_GLbulkRNAseq_sub","W40D_4_GLbulkRNAseq_sub","W40D_5_GLbulkRNAseq_sub","W40R_2_GLbulkRNAseq_sub","W40R_4_GLbulkRNAseq_sub","W40R_5_GLbulkRNAseq_sub"
"BRA007670","BRA007670","BRA007670",1.899103890863,0.779424113845607,1,0.315893770144337,1,1.01436237903606,1,0.0809555049538855,1,"","BRA007670",2.41777787021532,2.91469392385277,3.08531561414751,2.41188652567321,2,2.36809071430216,2.8836531733376,2.41740813537075,2,3.30068077080603,2.74804193254863,2.32714425782558,3.59603286918642,2,2,3.08884495875866,2.37172194207043,2.33808139789478,2.34696724780791,2.30746299591994,2.76233403111233,2,2,2.81715311912899,2.26468410987983,2.36748939184845,2.22867855517228,2.42841670571315,2.68497075839113,2.48942147225517,2.56541872495915
"BRA007819","BRA007819","BRA007819",1.57546010570537,-0.141063492531069,1,0.378325530386352,1,0.137349414348017,1,0.0999126235072664,1,"","BRA007819",3.22864849501105,2,2,2,2.51070165887362,2.36809071430216,2.6446508799741,2.2237475474857,2.46906087865869,2.57319708467713,2.53904251442534,3.33752034418956,2,2.57608428498455,2.36023208572851,2,2.66702238909862,3.21435616657686,2,2.56077279471858,2,2.39523761779119,2.39634275758351,2,2,2.74580831496432,2.59958776518926,2.75831317036626,2.49068608610527,2.26536595943947,2.36500956445318
"PFK BRA011387","BRA011387","BRA011387",0.871233851266925,-0.588177312414911,1,-0.831154366323164,1,-2.45950582435643,0.612770407310678,1.04017414561836,1,"","PFK BRA011387 | BRA011387",2,2.37301488434885,2,2,2.51070165887362,2,2,2.58812248398244,2,2,2,2,2,2.98666210357859,2,2,2.37172194207043,2,2,2,2.30109305285812,2,2.70693661119905,2.81715311912899,2.68178108997712,2.97601115438371,2.3307210330427,2,2.26610463637507,2.48942147225517,2.25329561194005
"BRA018708","BRA018708","BRA018708",0.764986701329415,0.155700364795156,1,0.772217262772192,1,-0.650339122454003,1,1.57825675002135,1,"","BRA018708",2,2.37301488434885,2.21445161703824,2,2,2.66109949545808,2,2,2.25351017894407,2.57319708467713,2.29455186090572,2,2.36626964882794,2,2.36023208572851,2.35812523842597,2.1978001423692,2.33808139789478,2,2.56077279471858,2,2,2,2,2,2.25508236193394,2.82613174538991,2,2.49068608610527,2.26536595943947,2.74135370164985
"BRA022866","BRA022866","BRA022866",2.01269531369568,-0.0365877755345962,1,0.345287263403652,1,0.512843106371859,1,-0.204143618502803,1,"","BRA022866",2.74134769260503,2.66912903887217,2.71462026127341,2.41188652567321,2,2.90452719940044,2.35803662389222,2.2237475474857,2.46906087865869,2.57319708467713,2,2.81850941198491,3.10839875367966,2.98666210357859,2.64824891362517,2.35812523842597,2,3.36985533692443,3.06180144225053,2.30746299591994,2.55006836685214,2.39523761779119,2,2.32650886928892,2.68178108997712,2.82669327119368,2.59958776518926,3.2527931382939,2.26610463637507,2,2
"BRA026035","BRA026035","BRA026035",1.65417552376964,-0.475043438242567,1,-0.380827615603268,1,-0.498978270731441,1,-0.356892783114394,1,"","BRA026035",2,2.37301488434885,2.21445161703824,2.99369115571705,2,2.36809071430216,2.8836531733376,2.58812248398244,2.46906087865869,2.57319708467713,2,2.59364565755294,2.9007579360577,2,2,2,2.37172194207043,2.33808139789478,3.06180144225053,2.96356162498313,2.30109305285812,2.96012471311817,2.39634275758351,2.32650886928892,2,2.66011776958765,2,2.42841670571315,3.49723331284005,2.26536595943947,2.25329561194005
"BRA034498","BRA034498","BRA034498",0.937538716984657,-1.03498166762672,1,-0.180264015549648,1,-1.49401573627827,1,0.278770053101893,1,"","BRA034498",2,2,2.71462026127341,2,2,2.36809071430216,2,2,2.25351017894407,2,2.29455186090572,2,2,2,2,2.64479617372411,2.37172194207043,2.33808139789478,3.06180144225053,2,2.76233403111233,2,2,2,2.26468410987983,2,2,2,2.68497075839113,3.49439927459722,2.4686912811456
"BRA039943","BRA039943","BRA039943",2.66282414159833,-0.244999569458465,1,-0.803065634451509,1,-0.503152281931217,1,-0.544912921978757,1,"","BRA039943",3.00547554645913,2.66912903887217,2.71462026127341,2.99369115571705,2.51070165887362,3.11274987791018,2.6446508799741,2.41740813537075,2.25351017894407,2,2,2.59364565755294,2.36626964882794,2.98666210357859,2.64824891362517,3.08884495875866,2.37172194207043,2.33808139789478,3.23843265889431,2.77617871554241,2.94733711839777,2.70515402272096,3.17930003778799,3.33562701370204,2.48825373736847,2.13317147977527,2.42602032379118,2.42841670571315,3.14752734680251,3.00698338703421,2.89814681395998
"BRA006733","BRA006733","BRA006733",0.843030369021849,-2.38555165691859,1,-0.360639678250367,1,-3.30494704326806,0.995576393441797,0.558755708099097,1,"","BRA006733",2.41777787021532,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.37172194207043,2,3.23843265889431,2.96356162498313,2.30109305285812,2,2,2,2,2.47176779619641,2,2.42841670571315,3.27375174834046,3.14512009115072,2
"BRA030767","BRA030767","BRA030767",0.648557328092247,0.380813990582896,1,0.105553088002253,1,-1.27725209164893,1,1.76361917023408,1,"","BRA030767",2.41777787021532,2.37301488434885,2,2,2,2,2,2.41740813537075,2,2,2.29455186090572,2.32714425782558,2.65812560756292,2,2,2,2,2.33808139789478,2,2,2.30109305285812,2.39523761779119,2,2,2,2.25508236193394,2.51541266110163,2,2.49068608610527,2.26536595943947,2.97058414856587
"BRA039261","BRA039261","BRA039261",2.80381466412432,0.4398589117834,1,-0.494406434239358,1,0.825398424342237,1,-0.879945946798195,1,"","BRA039261",2,3.12447732032565,3.08531561414751,2.73192072773496,3.64326272752908,3.45620784480142,2.35803662389222,2.87877647210726,2.65655328843556,3.15026232936354,3.09255904754814,2.32714425782558,2.65812560756292,2,2.64824891362517,2.88383783868466,2.52691452093734,3.21435616657686,2.86048802717779,2.77617871554241,2.30109305285812,2,3.36783842536471,2.81715311912899,2.48825373736847,2.25508236193394,2.42602032379118,2,3.14752734680251,2.26536595943947,2.4686912811456
"BRA005137","BRA005137","BRA005137",2.74923142302873,0.98207207613571,1,0.123227038085145,1,1.43184380663983,0.516661149987037,-0.326544692418976,1,"","BRA005137",2.74134769260503,3.12447732032565,2.97201383414069,2.41188652567321,3.18537744576554,2.90452719940044,2.8836531733376,2.87877647210726,3.10609659742647,3.15026232936354,2.29455186090572,2.81850941198491,3.72775680120708,3.30590775781941,2.64824891362517,2,2.1978001423692,2.6117850603736,2,2.96356162498313,2.30109305285812,2.96012471311817,2.96236508240053,2,2.26468410987983,2.25508236193394,2.22867855517228,2.75831317036626,3.14752734680251,2.26536595943947,2.25329561194005
"BRA029561","BRA029561","BRA029561",2.00384691448567,0.315589817228242,1,-0.291122545973633,1,-0.0928800102109938,1,0.117347281465602,1,"","BRA029561",2.41777787021532,2.66912903887217,2.71462026127341,3.21518005724983,2,3.11274987791018,2.35803662389222,2.2237475474857,2.25351017894407,2,2.29455186090572,2.81850941198491,2.36626964882794,3.5671510950245,2.36023208572851,2.64479617372411,2.52691452093734,2.33808139789478,2.34696724780791,2.77617871554241,3.11129023639529,2,2.70693661119905,2,2.85239193221955,2.56901433871151,2.82613174538991,2,2.68497075839113,2.48942147225517,2.25329561194005
"BRA032314","BRA032314","BRA032314",1.19243348941636,-1.97918808277559,1,-0.847931732221727,1,-1.68785824878743,1,-1.13926156620989,1,"","BRA032314",2,2,2.21445161703824,2.41188652567321,2,2.36809071430216,2,2.41740813537075,2,2.3148803653617,2,2.32714425782558,2,2,2,2,2.1978001423692,2,3.23843265889431,2.30746299591994,3.11129023639529,2.96012471311817,3.17930003778799,2,2,2,2.11886546182967,2,2.85616971287086,3.38710177198412,2
"BRA034353","BRA034353","BRA034353",0.899567438632799,0.50764843955128,1,0.0850094117142422,1,-0.185437048919401,1,0.778094900184923,1,"","BRA034353",2.41777787021532,2.37301488434885,2.21445161703824,2,2.51070165887362,2,2,2.74075674435785,2,2.57319708467713,2.74804193254863,2.59364565755294,2.36626964882794,2,2,2,2.37172194207043,2,2,2.30746299591994,2.30109305285812,2,2,2.59258906426581,2.26468410987983,2.66011776958765,2,2,2.26610463637507,2,2.89814681395998
"BRA001683","BRA001683","BRA001683",0.712475527536056,0.81185629561853,1,0.142156034269567,1,1.22722500589683,1,-0.273212676008736,1,"","BRA001683",2,2.37301488434885,2.21445161703824,2,2,2.36809071430216,2,2.87877647210726,3.5464824240202,2,2.29455186090572,2,2,2,2,2,2.37172194207043,2,2,2.56077279471858,2.30109305285812,2,2,2,2.26468410987983,2,2.11886546182967,2,2.49068608610527,2,2.13219960570679
"BRA002355","BRA002355","BRA002355",1.52707914425829,-1.72863101163958,1,1.4020063489452,1,0.0340041301864521,1,-0.360628792880832,1,"","BRA002355",2,2,2.40111227660181,2,2,2,2.6446508799741,2.2237475474857,2.82245789715066,2.3148803653617,2.93056002903526,2.59364565755294,2.36626964882794,2,2.36023208572851,2.35812523842597,2.66702238909862,2.33808139789478,3.3957783698787,2.30746299591994,2.55006836685214,2.70515402272096,2.70693661119905,2,2.48825373736847,2.66011776958765,2.75449820376095,2.75831317036626,2.26610463637507,2.26536595943947,2.36500956445318
"BRA007798","BRA007798","BRA007798",2.86331953490368,-0.861494248938554,1,0.283497141796355,1,0.492747516646437,1,-1.07074462378864,0.978732545990873,"","BRA007798",2.41777787021532,2.66912903887217,2.40111227660181,3.40714712380693,2.51070165887362,2.36809071430216,2.8836531733376,2.41740813537075,2.82245789715066,3.15026232936354,2.93056002903526,2.59364565755294,2.65812560756292,2.57608428498455,2.36023208572851,2.64479617372411,2.52691452093734,2.6117850603736,3.23843265889431,3.12938051773053,2.55006836685214,2.96012471311817,3.17930003778799,3.71623466530431,2.68178108997712,2.13317147977527,2.51541266110163,2.75831317036626,2.68497075839113,2.48942147225517,2.8218792585589
"BRA016455","BRA016455","BRA016455",1.66278883550696,-1.33187796797523,1,-0.239239321608542,1,-0.937562910243918,1,-0.633554379339851,1,"","BRA016455",2.74134769260503,2,2.40111227660181,2,2.51070165887362,2,2,2.74075674435785,2.46906087865869,2,2,2,2,2.57608428498455,3.09391811034321,2,2.66702238909862,2.6117850603736,3.3957783698787,2,2.55006836685214,3.5315467147403,2.70693661119905,2,2.85239193221955,2.47176779619641,2.51541266110163,2.42841670571315,2.49068608610527,2.26536595943947,2.56541872495915
"BRA028518","BRA028518","BRA028518",1.55003403741378,-0.263614800534493,1,0.673406635033721,1,-0.0585687117539871,1,0.468360546253215,1,"","BRA028518",2,2,2.84904970148548,2,2,2.36809071430216,2.35803662389222,2.58812248398244,2.82245789715066,2.79221025970693,2.29455186090572,2.59364565755294,2.65812560756292,2.57608428498455,2.36023208572851,2.35812523842597,2.1978001423692,2.6117850603736,2.34696724780791,2.77617871554241,2.55006836685214,2.39523761779119,2.39634275758351,2.32650886928892,2.68178108997712,2.74580831496432,2.75449820376095,2,2.49068608610527,2.48942147225517,2.56541872495915
"BRA035116","BRA035116","BRA035116",2.39071231443411,-0.113869812453797,1,0.232543878013565,1,0.501406311239548,1,-0.38273224567978,1,"","BRA035116",3.00547554645913,2,2,3.40714712380693,2.88712430948756,2.36809071430216,2,2.41740813537075,2.25351017894407,2,2,2.59364565755294,2.65812560756292,4.30052786740272,2.36023208572851,2.88383783868466,2,2.8417503587057,2.62645620500018,2.56077279471858,2.30109305285812,2.70515402272096,3.17930003778799,2.81715311912899,2.68178108997712,2.13317147977527,2.11886546182967,2.42841670571315,3.27375174834046,2.85420602889625,2
"BRA040815","BRA040815","BRA040815",0.769137589688986,-1.38592460489315,1,1.11020818604817,1,-0.527665331193163,1,0.251948912348186,1,"","BRA040815",2,2,2,2,2.51070165887362,2,2.35803662389222,2,2,2.3148803653617,2.29455186090572,2,2,2.98666210357859,2.36023208572851,2,2,2,3.23843265889431,2,2,2.39523761779119,2,2,2.26468410987983,2.25508236193394,2.11886546182967,2,2,2.48942147225517,2.97058414856587
"BRA016041","BRA016041","BRA016041",1.1380942079172,-0.980966153010303,1,1.56894903243232,1,0.111794953928536,1,0.476187925493478,1,"","BRA016041",2.41777787021532,2,2,2.41188652567321,2,2.36809071430216,2.35803662389222,2,2.82245789715066,2.79221025970693,2.74804193254863,2.32714425782558,2,2,2.64824891362517,2,2.37172194207043,2.33808139789478,2.34696724780791,2.56077279471858,2.30109305285812,2,2.70693661119905,2,2.26468410987983,2.13317147977527,2.42602032379118,2,2.68497075839113,2.26536595943947,2.97058414856587
"BRA021447","BRA021447","BRA021447",1.08495510310497,0.134878401988728,1,1.14864071221256,1,0.0204425881022156,1,1.26307652609907,1,"","BRA021447",2,2.37301488434885,2.21445161703824,2,2,2,2,2.74075674435785,2.46906087865869,2.3148803653617,2.93056002903526,2.59364565755294,2.36626964882794,2,2.64824891362517,2.35812523842597,2.37172194207043,2.8417503587057,2,2.30746299591994,2,2,2,2,2.26468410987983,2.47176779619641,2.82613174538991,2,2.85616971287086,2.68331261187994,2
"BRA021536","BRA021536","BRA021536",1.58020820889445,2.23475047397476,1,-1.19601882399314,1,1.26353177433357,1,-0.224800124351949,1,"","BRA021536",2,2.37301488434885,2.56636550736647,4.10575984132447,3.18537744576554,2.66109949545808,2.35803662389222,2.58812248398244,2.25351017894407,2,2.53904251442534,2.32714425782558,3.28988029178198,2,2,2.64479617372411,2.37172194207043,2,2,2,2.55006836685214,2.70515402272096,2,2,2.26468410987983,2,2.11886546182967,2.42841670571315,2.26610463637507,2.26536595943947,2.25329561194005
"BRA022667","BRA022667","BRA022667",1.07295375236823,0.597838655567689,1,-0.910931899618241,1,-1.36549492448084,1,1.05240168043029,1,"","BRA022667",2,2.37301488434885,2.84904970148548,2,2.51070165887362,2,2,2.74075674435785,2,2.57319708467713,2,2.59364565755294,2,2,2,2.35812523842597,2.1978001423692,2,2,2,2.30109305285812,2.70515402272096,2.70693661119905,2.32650886928892,2.48825373736847,2.47176779619641,2.42602032379118,2.42841670571315,2.26610463637507,2.48942147225517,2.89814681395998
"BRA024675","BRA024675","BRA024675",0.277561229738943,-0.58925753620972,1,0.360701010711355,1,-1.26841838113155,1,1.03986185563318,1,"","BRA024675",2,2,2,2,2,2,2,2,2,2,2,2,2.36626964882794,2,2,2,2,2.33808139789478,2,2,2,2,2,2.32650886928892,2,2,2.11886546182967,2,2.26610463637507,2,3.03955764921566
"BRA029734","BRA029734","BRA029734",0.303668563419272,0.871101530681596,1,-0.0176402441684977,1,-1.03010627153492,1,1.88356755804801,1,"","BRA029734",2,2.37301488434885,2,2.41188652567321,2,2,2,2,2,2.3148803653617,2.29455186090572,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2.26536595943947,3.03955764921566
"BrabHLH175","BRA030459","BRA030459",2.06253848592051,-1.20947040493123,1,1.19461271120237,1,0.19356995304221,1,-0.208427646771064,1,"","BrabHLH175 | BRA030459",2,2,2.40111227660181,2,2.51070165887362,2.66109949545808,2.35803662389222,2.58812248398244,2.25351017894407,2.79221025970693,2.53904251442534,3.01300521554816,2.9007579360577,2.57608428498455,2.64824891362517,2.88383783868466,3.02051064965187,2.6117850603736,2,2.56077279471858,2.94733711839777,2.70515402272096,2.39634275758351,3.01142477970343,3.00494346365191,2.47176779619641,2.75449820376095,2,3.00919115940292,2.48942147225517,2.36500956445318
"BRA039372","BRA039372","BRA039372",0.274643296713668,0.132081302439127,1,3.47119335366019e-05,1,-1.56397166759588,1,1.69608768196854,1,"","BRA039372",2,2.37301488434885,2,2,2,2,2,2,2,2,2.29455186090572,2,2,2,2,2,2,2.33808139789478,2,2,2,2,2,2,2.26468410987983,2,2.11886546182967,2,2,2,3.03955764921566
"BRA000778","BRA000778","BRA000778",0.328451779023351,0.511195989522976,1,-1.10042556329293,1,-1.81746187945462,1,1.22823230568466,1,"","BRA000778",2,2.37301488434885,2.21445161703824,2.41188652567321,2,2,2,2,2,2,2,2,2,2,2,2,2,2.33808139789478,2,2.30746299591994,2,2,2,2,2,2,2,2,2.26610463637507,2,3.03955764921566
"BRA024113","BRA024113","BRA024113",2.14659789644707,0.00307162995582122,1,-0.175227236124738,1,0.0988802442681225,1,-0.27103585043704,1,"","BRA024113",2.41777787021532,2.37301488434885,2.71462026127341,2,2.88712430948756,2.90452719940044,2.8836531733376,2.87877647210726,2.82245789715066,2.3148803653617,2.29455186090572,2.59364565755294,2.65812560756292,2,2.64824891362517,3.08884495875866,3.02051064965187,2.33808139789478,2.34696724780791,2.56077279471858,2.55006836685214,2.70515402272096,2.96236508240053,2.59258906426581,2.48825373736847,2.82669327119368,2.59958776518926,2.42841670571315,3.00919115940292,2.26536595943947,2.13219960570679
"BRA024704","BRA024704","BRA024704",2.08901052155967,-0.0859463821412818,1,-0.42958687557191,1,-0.737470668159508,1,0.221937410446317,1,"","BRA024704",3.00547554645913,3.30759277888249,2.56636550736647,2.73192072773496,2,2,2.35803662389222,2.41740813537075,2.65655328843556,2.3148803653617,2.93056002903526,2.32714425782558,2.65812560756292,2.57608428498455,2,2,2.37172194207043,2.33808139789478,3.06180144225053,3.12938051773053,2.55006836685214,2.70515402272096,2,2.59258906426581,2.26468410987983,2.66011776958765,2.51541266110163,2.42841670571315,3.00919115940292,3.27117841134213,2.56541872495915
"BRA027698","BRA027698","BRA027698",1.05832792013462,1.17495038931799,1,-1.33599777619167,1,-1.77360032085884,0.831522757006103,1.61255293398516,1,"","BRA027698",2.74134769260503,2,2.56636550736647,2.41188652567321,2.51070165887362,2.36809071430216,2,2.58812248398244,2,2,2,2.59364565755294,2,2,2,2.64479617372411,2.1978001423692,2.33808139789478,2,2,2,2,2.70693661119905,2.32650886928892,2.85239193221955,2.66011776958765,2.51541266110163,2.42841670571315,2,2.26536595943947,2.8218792585589
"BRA037798","BRA037798","BRA037798",1.08956658304617,0.390439202781762,1,0.719887700993836,1,0.430535368832775,1,0.679791534942824,1,"","BRA037798",2.41777787021532,2.37301488434885,2.40111227660181,2,2,2.66109949545808,2,2.41740813537075,2.46906087865869,2.3148803653617,2.29455186090572,2,3.45106242183985,2.57608428498455,2,2.35812523842597,2.66702238909862,2,2.34696724780791,2.30746299591994,2.30109305285812,2,2,2,2,2.82669327119368,2.59958776518926,2,2.26610463637507,2.26536595943947,2.25329561194005
"BRA004968","BRA004968","BRA004968",0.338701890447746,0.141552146184851,1,0.708842343248166,1,-0.761238142720647,1,1.61163263215366,1,"","BRA004968",2,2,2,2,2,2,2.35803662389222,2,2.25351017894407,2,2,2,2.36626964882794,2,2,2.35812523842597,2,2,2,2.30746299591994,2,2,2,2,2.26468410987983,2,2.11886546182967,2,2,2,3.03955764921566
"BRA014670","BRA014670","BRA014670",2.27696006136128,0.575222578345074,1,-0.641088947810402,1,0.335258908404234,1,-0.401125277869562,1,"","BRA014670",3.22864849501105,2.37301488434885,2.71462026127341,2.99369115571705,2.51070165887362,2.66109949545808,2.6446508799741,3.32761109077812,2.65655328843556,2.79221025970693,2.93056002903526,2.32714425782558,2.9007579360577,2,2.36023208572851,2.35812523842597,2.52691452093734,2,3.06180144225053,2,2.55006836685214,2,2.96236508240053,3.33562701370204,2.85239193221955,2.36748939184845,2.51541266110163,2,2.68497075839113,2.68331261187994,2.25329561194005
"BRA015663","BRA015663","BRA015663",1.21162435747971,-1.09065304624361,1,1.45338380559567,1,-0.210798866987108,1,0.573529626339171,1,"","BRA015663",2.74134769260503,2.37301488434885,2,2,2,2.36809071430216,2,2,2,2.57319708467713,2.29455186090572,2.59364565755294,2.36626964882794,2.57608428498455,2.88822471859232,2.35812523842597,2.52691452093734,2.33808139789478,2,2.56077279471858,2.76233403111233,2.39523761779119,2,2,2,2.74580831496432,2.67912118914828,2.42841670571315,2,2.68331261187994,2.65606643626814
"BRA019778","BRA019778","BRA019778",1.21055045238707,0.348024704689006,1,0.26223649430399,1,0.440183707126043,1,0.170077491866953,1,"","BRA019778",2,2.37301488434885,2,2.41188652567321,2.51070165887362,2.36809071430216,2.35803662389222,3.00473738314484,2.65655328843556,2.3148803653617,2,2.32714425782558,2.9007579360577,2.57608428498455,2.36023208572851,2.64479617372411,2.79471997263807,2.6117850603736,2.34696724780791,2.30746299591994,2,2,2,2,2,2.47176779619641,2.42602032379118,2,2.26610463637507,2,2.8218792585589
"BRA028301","BRA028301","BRA028301",1.07059316508182,1.04288921746041,1,-0.622792544436483,1,-1.77067055474124,0.772465056815375,2.19076722776517,0.748049207383063,"","BRA028301",2,2,2.56636550736647,2.73192072773496,2,2,2.35803662389222,2.41740813537075,2,2,2,2,2.9007579360577,2.57608428498455,2.36023208572851,2,2,2,2.34696724780791,2,2.30109305285812,2,2,2.59258906426581,2.68178108997712,2.56901433871151,2.22867855517228,2.42841670571315,2.85616971287086,2.68331261187994,2.89814681395998
"BRA015463","BRA015463","BRA015463",0.871317868551105,-2.1028138873201,1,0.0129588029667754,1,-2.25926939467978,0.779748136564437,0.169414310326464,1,"","BRA015463",2.41777787021532,2,2,2,2,2,2,2.2237475474857,2.25351017894407,2,2,2,2,2,2,2.35812523842597,2,2.33808139789478,2.62645620500018,2,2.55006836685214,3.5315467147403,2,2,2,2.36748939184845,2.82613174538991,2.42841670571315,2.68497075839113,2.48942147225517,2.25329561194005
"BRA018988","BRA018988","BRA018988",0.719593676785763,-0.431162458613593,1,1.14611664144356,1,-0.575980156974126,1,1.29093433980409,1,"","BRA018988",2,2,2.21445161703824,2.41188652567321,2,2,2,2.2237475474857,2.25351017894407,2,2.29455186090572,2.59364565755294,2.36626964882794,2,2.36023208572851,2.35812523842597,2.52691452093734,2,2,2,2.30109305285812,2,2.39634275758351,2,2.26468410987983,2.13317147977527,2.82613174538991,2,2.26610463637507,2.26536595943947,2.74135370164985
"BRA000977","BRA000977","BRA000977",0.830972614204846,-0.0792457325784234,1,0.238758496987244,1,-0.992795851506082,1,1.1523086159149,1,"","BRA000977",2,2.66912903887217,2.21445161703824,2,2,2.36809071430216,2,2.2237475474857,2.46906087865869,2.3148803653617,2.29455186090572,2,2.36626964882794,2,2.36023208572851,2,2.1978001423692,2.33808139789478,2.34696724780791,2.77617871554241,2,2,2,2,2,2.25508236193394,2.67912118914828,2.42841670571315,2.26610463637507,2.26536595943947,2.89814681395998
"BRA007209","BRA007209","BRA007209",2.48183667500629,-0.0329477951263665,1,-0.428711464984189,1,-0.394035903391016,1,-0.0676233567195393,1,"","BRA007209",2,2.37301488434885,2.71462026127341,3.21518005724983,2.88712430948756,2.90452719940044,2.8836531733376,2.58812248398244,2.46906087865869,2.79221025970693,2.93056002903526,2.81850941198491,2,2,2.64824891362517,2.35812523842597,2.79471997263807,3.04004912142916,3.23843265889431,2,2,2.70515402272096,2.70693661119905,3.01142477970343,2.85239193221955,2.36748939184845,2.3307210330427,2.75831317036626,2.49068608610527,3.49439927459722,2.65606643626814
"BRA017925","BRA017925","BRA017925",1.61980919568329,-0.958130738577943,1,-0.0989652521585869,1,-0.927660894715595,1,-0.129435096020935,1,"","BRA017925",2.41777787021532,2.66912903887217,2,2,2,2.66109949545808,2.35803662389222,2.58812248398244,2,2,2.53904251442534,2.32714425782558,3.10839875367966,2,2,2.35812523842597,2.1978001423692,2.33808139789478,3.3957783698787,2.56077279471858,2.55006836685214,2.96012471311817,2,2.59258906426581,3.2688001357502,2,2.3307210330427,2,3.27375174834046,2.48942147225517,2.25329561194005
"BRA027934","BRA027934","BRA027934",1.4430076183454,-1.36475052460126,1,-0.272051722184366,1,-1.6213151823031,0.860608516626907,-0.0154870644825328,1,"","BRA027934",2,2.66912903887217,2,2,2,2,2,2.87877647210726,2,2.3148803653617,2.29455186090572,2.32714425782558,2,2.98666210357859,2,2,2.79471997263807,2.33808139789478,2.62645620500018,2,2.94733711839777,2.70515402272096,3.17930003778799,2,3.00494346365191,2.74580831496432,2.3307210330427,2.42841670571315,2.49068608610527,2.68331261187994,2.4686912811456
"BRA032674","BRA032674","BRA032674",1.69520372939518,-0.176803758763908,1,0.425112765899227,1,1.3294272511344,1,-1.08111824399908,1,"","BRA032674",3.22864849501105,2.37301488434885,2.21445161703824,2,3.18537744576554,2.36809071430216,2,2.2237475474857,2.65655328843556,2,2.74804193254863,3.01300521554816,2,2.98666210357859,3.09391811034321,2,2.66702238909862,2,2.34696724780791,2.96356162498313,2.30109305285812,2.70515402272096,2.70693661119905,2.32650886928892,2,2.25508236193394,2.82613174538991,2.75831317036626,2,2,2
"BRA013233","BRA013233","BRA013233",1.14024798729622,-0.303818827633049,1,-0.971587377269286,1,-2.41688166043335,0.545321136118815,1.14147545553101,1,"","BRA013233",2.41777787021532,2.66912903887217,2.21445161703824,2.41188652567321,2,2.36809071430216,2,2,2.46906087865869,2,2,2,2,2.57608428498455,2,2,2.1978001423692,2,2,2,3.25849796060199,2,2,2.59258906426581,2.68178108997712,2.13317147977527,2.42602032379118,3.2527931382939,2.85616971287086,2.26536595943947,2.8218792585589
"BRA023350","BRA023350","BRA023350",0.975897061666343,-0.83078465236231,1,0.359571290352024,1,-1.04222134841561,1,0.571007986405326,1,"","BRA023350",2,2.37301488434885,2.40111227660181,2,2,2.36809071430216,2,2.2237475474857,2.25351017894407,2.3148803653617,2,2,2,2.57608428498455,2.88822471859232,2,2.91202801462752,2.33808139789478,2,2,2.30109305285812,2,2,2.59258906426581,2.48825373736847,2.36748939184845,2.3307210330427,2,2.68497075839113,2.48942147225517,2.89814681395998
"BRA031141","BRA031141","BRA031141",3.2729028655153,0.908479113762123,1,-0.805466586104206,1,0.61324482852595,1,-0.510232300868033,1,"","BRA031141",3.22864849501105,3.30759277888249,3.08531561414751,3.57654456267857,3.18537744576554,2.90452719940044,3.42765055829263,2.74075674435785,3.10609659742647,2.57319708467713,3.49161273951818,2.32714425782558,2.65812560756292,2,2.88822471859232,2.35812523842597,2.52691452093734,2.8417503587057,3.06180144225053,2.77617871554241,2,2.70515402272096,2.70693661119905,3.18261363429961,2.48825373736847,2.47176779619641,2.11886546182967,3.2527931382939,2.49068608610527,2.85420602889625,2.56541872495915
